ID,Site,Layer,Raw_material,Class,Blank,Technology,Core_classification,Cortex,Preservation,Volume,Surface,Length,Width,Thickness,File_list,Model_unit,#_of_polygons,Avg_edge_length(mm)/Resolution,Resolution_score,Scanner,Scan_software,Postprocessing_software,Coating
RB_1017,Bombrini,A1,Chert,Tool,Flake,Semi-cortical,NA,33-66%,Complete,1947.456543,1300.744373,32.79999924,23.29999924,6.599999905,RB_1017.ply,1 unit = 1mm,800000,0.062648,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1018,Bombrini,A1,Chert,Core-Tool,Flake,Semi-cortical,Carinated,1-33%,Complete,3113.247559,1433.987989,24.89999962,29.79999924,13.30000019,RB_1018.ply,1 unit = 1mm,350416,0.103411,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1019,Bombrini,A1,Chert,Tool,Flake,Semi-cortical,NA,1-33%,Complete,2461.895752,1376.268662,32.09999847,23.20000076,8.600000381,RB_1019.ply,1 unit = 1mm,364850,0.100853,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1020,Bombrini,A1,Chert,Core,Other,Semi-cortical,Platform flake,1-33%,Other,5610.946777,2579.543817,29.60000038,38.5,13,RB_1020.ply,1 unit = 1mm,672762,0.100746,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1021,Bombrini,A1,Chert,Core,Other,Other,Multi-platform,0%,Other,6394.330078,2210.593081,28.5,29.39999962,21.89999962,RB_1021.ply,1 unit = 1mm,584906,0.100654,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1022,Bombrini,A1,Chert,Core,Other,Other,Shatter laminar,0%,Other,6891.458984,2326.080058,19.89999962,25,26.60000038,RB_1022.ply,1 unit = 1mm,626584,0.099775,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1023,Bombrini,A1,Chert,Core-Tool,Flake,Undetermined,Wide-faced flat,0%,Undetermined,2360.431641,1075.956374,25.89999962,18.10000038,12.19999981,RB_1023.ply,1 unit = 1mm,276624,0.101402,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1025,Bombrini,A1,Chert,Blank,Flake,Maintenance,NA,33-66%,Complete,2984.404053,1687.825127,37.90000153,23.10000038,8.399999619,RB_1025.ply,1 unit = 1mm,419790,0.102958,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1026,Bombrini,A1,Chert,Tool,Flake,Undetermined,NA,0%,Undetermined,4329.47998,1729.962647,28.5,29.29999924,12.80000019,RB_1026.ply,1 unit = 1mm,457540,0.100493,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1030,Bombrini,A1,Chert,Core,Other,Other,Shatter laminar,0%,Other,1071.243652,647.0567896,15.39999962,13.10000038,8.5,RB_1030.ply,1 unit = 1mm,168084,0.101311,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1033,Bombrini,A1,Chert,Core,Other,Semi-cortical,Tested,33-66%,Other,11996.9834,3302.371425,27.89999962,22.70000076,43.29999924,RB_1033.ply,1 unit = 1mm,600000,0.117506,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1034,Bombrini,A1,Chert,Tool,Flake,Semi-cortical,NA,1-33%,Complete,2676.457031,1222.370463,27.20000076,20.79999924,9.800000191,RB_1034.ply,1 unit = 1mm,323276,0.100515,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1040,Bombrini,A1,Chert,Core,Other,Initialization,Initial laminar,66-99%,Other,3379.51709,1686.488151,19.70000076,43.90000153,12.19999981,RB_1040.ply,1 unit = 1mm,433352,0.101279,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1045,Bombrini,A1,Chert,Tool,Flake,Semi-cortical,NA,1-33%,Distal,1577.133057,869.1761042,15.60000038,25.29999924,10.19999981,RB_1045.ply,1 unit = 1mm,217590,0.102328,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1046,Bombrini,A1,Chert,Core-Tool,Blade,Optimal,Burin core,0%,Complete,2159.197998,1264.625208,38.90000153,14.89999962,6.900000095,RB_1046.ply,1 unit = 1mm,310686,0.103322,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1047,Bombrini,A1,Jasper,Core,Other,Other,Wide-faced flat,0%,Other,2779.836914,1337.461207,26.79999924,23.79999924,11.5,RB_1047.ply,1 unit = 1mm,342564,0.101756,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1054,Bombrini,A1,Chert,Blank,Flake,Maintenance,NA,0%,Complete,1229.981567,852.0408151,15.30000019,26,10.30000019,RB_1054.ply,1 unit = 1mm,217284,0.101706,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1055,Bombrini,A1,Chert,Core,Other,Other,Platform flake,0%,Other,1026.000244,633.4166405,14.39999962,19.10000038,11.89999962,RB_1055.ply,1 unit = 1mm,165658,0.101067,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1060,Bombrini,A1,Chert,Core,Other,Semi-cortical,Platform flake,1-33%,Other,8875.226563,2777.204772,39.29999924,31,22.79999924,RB_1060.ply,1 unit = 1mm,600000,0.109619,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1061,Bombrini,A1,Chert,Core,Other,Other,Shatter,0%,Other,3000.860596,1282.066706,16.29999924,19.89999962,15.30000019,RB_1061.ply,1 unit = 1mm,309618,0.10379,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1070,Bombrini,A1,Chert,Tool,Flake,Optimal,NA,0%,Complete,840.1862793,685.4427324,28.29999924,11.30000019,6.400000095,RB_1070.ply,1 unit = 1mm,181570,0.100337,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1078,Bombrini,A1,Chert,Tool,Flake,Initialization,NA,66-99%,Distal,9863.552734,3389.302067,42.90000153,19.89999962,3.900000095,RB_1078.ply,1 unit = 1mm,800000,0.105728,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1079,Bombrini,A1,Chert,Core,Other,Semi-cortical,Narrow-sided,1-33%,Other,4431.58,1700.23,24.39999962,18.10000038,28,RB_1079.ply,1 unit = 1mm,449872,0.100478,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1084,Bombrini,A1,Chert,Tool,Blade,Optimal,NA,0%,Distal,1243.983154,831.5137241,25.20000076,15.19999981,7.300000191,RB_1084.ply,1 unit = 1mm,217188,0.101203,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1086,Bombrini,A1,Chert,Core,Other,Semi-cortical,Platform flake,33-66%,Other,1084.336548,684.7452309,20.60000038,14.80000019,9.100000381,RB_1086.ply,1 unit = 1mm,564570,0.05481,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1145,Bombrini,A2,Chert,Core,Other,Other,Multidirectional,0%,Other,23191.93164,5021.844905,36.29999924,39.20000076,37.79999924,RB_1145.ply,1 unit = 1mm,800000,0.126872,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1146,Bombrini,A2,Chert,Core,Other,Semi-cortical,Platform flake,1-33%,Other,6020.734375,2130.822443,23,27.10000038,24.10000038,RB_1146.ply,1 unit = 1mm,658884,0.092357,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1147,Bombrini,A2,Chert,Core,Other,Other,Platform flake,0%,Other,17020.86328,4389.060032,21.39999962,38.59999847,47.70000076,RB_1147.ply,1 unit = 1mm,800000,0.118462,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1148,Bombrini,A2,Chert,Core,Flake,Semi-cortical,Narrow-sided,1-33%,Other,8385.614258,2719.984056,42.20000076,16.20000076,26.79999924,RB_1148.ply,1 unit = 1mm,800000,0.094549,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1149,Bombrini,A2,Chert,Core,Other,Other,Multidirectional,0%,Other,13111.2373,3902.46089,57.09999847,32.70000076,20,RB_1149.ply,1 unit = 1mm,800000,0.111658,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1150,Bombrini,A2,Chert,Core,Other,Other,Multidirectional,0%,Other,8839.828125,2785.049959,36.40000153,26.70000076,23,RB_1150.ply,1 unit = 1mm,800000,0.095547,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1151,Bombrini,A2,Chert,Core,Other,Semi-cortical,Tested,33-66%,Other,52072.61328,9842.397966,60,66.19999695,27.5,RB_1151.ply,1 unit = 1mm,797880,0.179313,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1152,Bombrini,A2,Chert,Core,Other,Semi-cortical,Tested,1-33%,Other,6907.495605,2457.686571,38,24,19,RB_1152.ply,1 unit = 1mm,770734,0.091945,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1156,Bombrini,A2,Chert,Core,Flake,Semi-cortical,Platform flake,33-66%,Other,6022.821777,2286.837925,23.70000076,38.5,13.19999981,RB_1156.ply,1 unit = 1mm,721678,0.091487,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1157,Bombrini,A2,Chert,Core,Other,Other,Multidirectional,0%,Other,7343.620605,2315.260181,26,28,21.70000076,RB_1157.ply,1 unit = 1mm,744834,0.091007,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1160,Bombrini,A2,Chert,Core,Flake,Initialization,Platform flake,100%,Complete,7928.59375,2856.99274,41.70000076,39.20000076,14.19999981,RB_1160.ply,1 unit = 1mm,800000,0.096398,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1162,Bombrini,A2,Chert,Core,Other,Other,Shatter,0%,Other,4909.080566,2119.379724,27,28.39999962,13.30000019,RB_1162.ply,1 unit = 1mm,656478,0.092286,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1164,Bombrini,A2,Jasper,Core,Undetermined,Undetermined,Bipolar,0%,Undetermined,1131.302002,656.205167,17.60000038,9,18.20000076,RB_1164.ply,1 unit = 1mm,192824,0.094057,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1168,Bombrini,A2,Chert,Tool,Flake,Semi-cortical,NA,33-66%,Proximal,3547.093506,1673.137811,29.10000038,28.79999924,13.10000038,RB_1168.ply,1 unit = 1mm,533378,0.091378,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1183,Bombrini,A2,Chert,Tool,Other,Other,NA,0%,Other,805.6209106,578.4245842,20.5,6.400000095,12.10000038,RB_1183.ply,1 unit = 1mm,139718,0.10357,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1247,Bombrini,A0,Chert,Core,Other,Semi-cortical,Initial flake,33-66%,Other,4749.35498,1787.334134,19,29.20000076,24.79999924,RB_1247.ply,1 unit = 1mm,574034,0.091098,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1249,Bombrini,A0,Chert,Core,Other,Other,Shatter laminar,0%,Other,1277.501831,745.9641015,13.69999981,17.79999924,17.89999962,RB_1249.ply,1 unit = 1mm,195248,0.101437,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_1258,Bombrini,A0,Jasper,Core,Other,Other,Bipolar,0%,Other,684.1730957,513.4398237,18.5,11,12.39999962,RB_1258.ply,1 unit = 1mm,156306,0.092752,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_344,Bombrini,A1,Chert,Core,Other,Other,Bipolar,0%,Other,2605.665771,1167.434102,25.39999962,17.10000038,12.10000038,RB_344.ply,1 unit = 1mm,303592,0.101056,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_345,Bombrini,A1,Chert,Tool,Blade,Maintenance,NA,1-33%,Complete,16853.43164,6075.449806,89.80000305,34.90000153,14.19999981,RB_345.ply,1 unit = 1mm,1562068,0.101739,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_346,Bombrini,A1,Chert,Tool,Flake,Optimal,NA,0%,Distal,4873.913574,2125.669991,NA,42.09999847,11.10000038,RB_346.ply,1 unit = 1mm,495496,0.10531,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_347,Bombrini,A1,Chert,Tool,Flake,Initialization,NA,66-99%,Complete,4610.561523,1792.924788,33.20000076,26.10000038,11.89999962,RB_347.ply,1 unit = 1mm,451464,0.102072,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_349,Bombrini,A1,Chert,Tool,Flake,Maintenance,NA,0%,Complete,2032.089844,1188.645417,34.59999847,18.20000076,7.599999905,RB_349.ply,1 unit = 1mm,295428,0.102951,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_350,Bombrini,A1,Chert,Tool,Flake,Semi-cortical,NA,1-33%,Complete,4091.886475,1609.32078,23.60000038,32.59999847,12.69999981,RB_350.ply,1 unit = 1mm,380252,0.104612,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_351,Bombrini,A1,Chert,Tool,Blade,Maintenance,NA,0%,Complete,3027.382813,1789.920347,50,19.79999924,8,RB_351.ply,1 unit = 1mm,431458,0.103949,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_352,Bombrini,A1,Chert,Blank,Flake,Maintenance,NA,1-33%,Complete,6229.114746,2666.756021,42.40000153,31.70000076,15,RB_352.ply,1 unit = 1mm,687004,0.101461,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_361,Bombrini,A1,Chert,Tool,Flake,Optimal,NA,0%,Complete,840.753479,587.0009387,17.29999924,15.39999962,6.900000095,RB_361.ply,1 unit = 1mm,145404,0.102976,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_409,Bombrini,A1,Chert,Core-Tool,Flake,Semi-cortical,Carinated,33-66%,Other,1753.108521,942.4136989,16.79999924,9.5,26.60000038,RB_409.ply,1 unit = 1mm,247048,0.100733,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_437,Bombrini,A2,Chert,Tool,Flake,Other,NA,0%,Undetermined,1123.749634,772.5960807,23.5,7.5,15.80000019,RB_437.ply,1 unit = 1mm,191416,0.103019,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_438,Bombrini,A2,Chert,Tool,Flake,Semi-cortical,NA,33-66%,Complete,1645.816284,1132.695777,32.5,18.39999962,7.900000095,RB_438.ply,1 unit = 1mm,287528,0.101725,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_440,Bombrini,A2,Chert,Tool,Flake,Semi-cortical,NA,1-33%,Distal,9014.158203,3289.646056,50.5,34.40000153,15.10000038,RB_440.ply,1 unit = 1mm,600000,0.118545,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_443,Bombrini,A2,Chert,Tool,Flake,Optimal,NA,0%,Distal,1462.643311,916.8534012,NA,22.70000076,8.600000381,RB_443.ply,1 unit = 1mm,229354,0.102565,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_444,Bombrini,A2,Chert,Tool,Flake,Initialization,NA,0%,Distal,2942.933594,1331.849385,21.70000076,27,13.80000019,RB_444.ply,1 unit = 1mm,343508,0.101471,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_449,Bombrini,A2,Chert,Tool,Flake,Optimal,NA,0%,Complete,7398.417969,2864.320484,45.5,31.39999962,13.80000019,RB_449.ply,1 unit = 1mm,600000,0.111383,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_453,Bombrini,A2,Chert,Tool,Blade,Optimal,NA,0%,Proximal,696.8223267,574.7589948,NA,13.80000019,6.099999905,RB_453.ply,1 unit = 1mm,140000,0.103516,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_484,Bombrini,A2,Chert,Tool,Flake,Optimal,NA,0%,Complete,2041.700439,1276.624502,34.70000076,19.5,8,RB_484.ply,1 unit = 1mm,323604,0.102582,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_485,Bombrini,A2,Chert,Tool,Bladelet,Maintenance,NA,0%,Complete,636.4799194,625.2710434,33.59999847,9.199999809,4.699999809,RB_485.ply,1 unit = 1mm,161438,0.101284,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_486,Bombrini,A2,Chert,Blank,Bladelet,Initialization,NA,1-33%,Complete,1791.476685,1366.644923,51.29999924,11.39999962,9.300000191,RB_486.ply,1 unit = 1mm,343826,0.102173,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_558,Bombrini,A1,Chert,Core-Tool,Other,Semi-cortical,Carinated,33-66%,Other,30753.66992,6468.583046,28.79999924,36.29999924,63.20000076,RB_558.ply,1 unit = 1mm,599876,0.166739,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_559,Bombrini,A1,Chert,Core,Other,Other,Multidirectional,0%,Other,19198.46094,4410.867148,48.79999924,38.20000076,27.10000038,RB_559.ply,1 unit = 1mm,600000,0.137084,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_560,Bombrini,A1,Chert,Core,Other,Semi-cortical,Semi-circumferential,1-33%,Other,31921.19922,6144.988409,36.79999924,31.60000038,45.79999924,RB_560.ply,1 unit = 1mm,600000,0.162982,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_561,Bombrini,A1,Chert,Core,Other,Semi-cortical,Semi-circumferential,1-33%,Other,22038.07227,4587.596141,41.90000153,37.40000153,35.20000076,RB_561.ply,1 unit = 1mm,600000,0.140302,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_562,Bombrini,A1,Chert,Core,Other,Semi-cortical,Multi-platform,1-33%,Other,10776.55859,2935.602394,30.39999962,22.29999924,31.39999962,RB_562.ply,1 unit = 1mm,600000,0.112141,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_563,Bombrini,A1,Chert,Core,Other,Semi-cortical,Semi-circumferential,1-33%,Other,12776.66895,3272.363318,29.60000038,30,38.40000153,RB_563.ply,1 unit = 1mm,600000,0.118404,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_564,Bombrini,A1,Chert,Core,Other,Semi-cortical,Initial laminar,33-66%,Other,7987.208984,2604.408616,30.5,37.20000076,24.60000038,RB_564.ply,1 unit = 1mm,600000,0.106467,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_565,Bombrini,A1,Chert,Core,Other,Semi-cortical,Multidirectional,1-33%,Other,7119.359863,2264.130136,31.79999924,28.10000038,16.70000076,RB_565.ply,1 unit = 1mm,600000,0.100291,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_566,Bombrini,A1,Chert,Core,Other,Semi-cortical,Wide-faced flat,33-66%,Other,6535.176758,2164.267155,31.70000076,36.70000076,13.60000038,RB_566.ply,1 unit = 1mm,576568,0.100312,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_567,Bombrini,A1,Chert,Core,Other,Other,Semi-circumferential,0%,Other,3759.762451,1449.142317,19.79999924,25.10000038,20.29999924,RB_567.ply,1 unit = 1mm,375568,0.101435,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_568,Bombrini,A1,Chert,Core,Other,Semi-cortical,Narrow-sided,33-66%,Other,5683.362305,1904.672487,32.09999847,21.29999924,19.5,RB_568.ply,1 unit = 1mm,489138,0.10152,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_569,Bombrini,A1,Undetermined,Core,Other,Other,Wide-faced flat,0%,Other,4359.668945,1739.708255,28.29999924,23.89999962,14.39999962,RB_569.ply,1 unit = 1mm,452106,0.101128,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_570,Bombrini,A1,Chert,Core,Other,Other,Multi-platform,0%,Other,5063.742676,1723.347995,26.89999962,24.20000076,20.29999924,RB_570.ply,1 unit = 1mm,442628,0.101812,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_571,Bombrini,A1,Chert,Core,Other,Semi-cortical,Multi-platform,1-33%,Other,6642.842773,2412.795718,41.29999924,29.79999924,16,RB_571.ply,1 unit = 1mm,600000,0.102816,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_572,Bombrini,A1,Jasper,Core,Other,Other,Bipolar,0%,Other,621.2302246,453.1495582,19.5,9.699999809,8,RB_572.ply,1 unit = 1mm,117796,0.100984,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_573,Bombrini,A1,Chert,Core,Other,Semi-cortical,Wide-faced flat,33-66%,Other,2431.598633,1197.927949,25.79999924,24,8.300000191,RB_573.ply,1 unit = 1mm,299940,0.102841,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_575,Bombrini,A2,Chert,Core,Other,Other,Multidirectional,0%,Other,141999.2813,18350.94926,90,75.09999847,50.40000153,RB_575.ply,1 unit = 1mm,599390,0.282142,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_576,Bombrini,A2,Chert,Core,Other,Semi-cortical,Tested,33-66%,Other,58862.01563,9639.198891,49.40000153,51.79999924,49.79999924,RB_576.ply,1 unit = 1mm,600000,0.205031,Low-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_577,Bombrini,A2,Chert,Core,Other,Other,Multidirectional,0%,Other,28674.16797,6110.597871,42,49.70000076,39.20000076,RB_577.ply,1 unit = 1mm,800000,0.139773,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_578,Bombrini,A2,Chert,Core,Other,Semi-cortical,Initial laminar,33-66%,Other,14202.96777,3599.123696,33.20000076,29.29999924,30.60000038,RB_578.ply,1 unit = 1mm,600000,0.123817,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_579,Bombrini,A2,Chert,Core-Tool,Flake,Initialization,Carinated,33-66%,Complete,25863.13477,5652.51691,32.70000076,44.20000076,59.90000153,RB_579.ply,1 unit = 1mm,600000,0.156031,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_580,Bombrini,A2,Chert,Core,Other,Other,Multidirectional,0%,Other,17549.87695,4207.537303,51.90000153,37.20000076,25.70000076,RB_580.ply,1 unit = 1mm,600000,0.133752,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_581,Bombrini,A2,Chert,Core,Other,Initialization,Initial laminar,66-99%,Other,14257.42578,3654.970194,43.09999847,34,26,RB_581.ply,1 unit = 1mm,600000,0.124895,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_582,Bombrini,A2,Chert,Core-Tool,Other,Other,Carinated,0%,Other,8683.68457,2551.233426,41.59999847,25,20.10000038,RB_582.ply,1 unit = 1mm,600000,0.105534,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_583,Bombrini,A2,Chert,Core,Other,Semi-cortical,Multidirectional,33-66%,Other,11495.57617,3031.356489,37.09999847,36.90000153,19.79999924,RB_583.ply,1 unit = 1mm,600000,0.114159,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_584,Bombrini,A2,Chert,Core,Other,Other,Multidirectional,0%,Other,7682.316406,2570.902603,42.90000153,34.90000153,19.60000038,RB_584.ply,1 unit = 1mm,600000,0.106028,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_585,Bombrini,A2,Chert,Core,Other,Other,Semi-circumferential,0%,Other,4665.671875,1791.572802,33,22.79999924,19.79999924,RB_585.ply,1 unit = 1mm,460398,0.101971,Detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_586,Bombrini,A2,Chert,Core,Other,Other,Shatter laminar,0%,Other,1982.296997,995.4097577,20,19.89999962,14.30000019,RB_586.ply,1 unit = 1mm,261022,0.100915,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_587,Bombrini,A2,Chert,Core,Other,Semi-cortical,Platform flake,1-33%,Other,14571.57324,3549.737054,26.5,32.40000153,30.79999924,RB_587.ply,1 unit = 1mm,600000,0.122557,Moderate-detail,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
RB_588,Bombrini,A2,Chert,Core,Other,Semi-cortical,Narrow-sided,1-33%,Other,6023.888672,2040.930464,30.70000076,13.5,26.79999924,RB_588.ply,1 unit = 1mm,546478,0.100348,Ultra-detailed,Artec.Spider-1,Artec Studio Professional v.16.0,Artec Studio Professional v.16.0,No
